mapid	name	ncommon	ncompounds	compounds	pvalue	reject	padj
mmu00380	Tryptophan metabolism - Mus musculus (mouse)	2	4	['C05635', 'C00780', 'C00328', 'C00078']	0.40072528689056325	False	0.9003333454469148
mmu00740	Riboflavin metabolism - Mus musculus (mouse)	2	4	['C00199', 'C00016', 'C00255', 'C00044']	0.40072528689056325	False	0.9003333454469148
mmu00730	Thiamine metabolism - Mus musculus (mouse)	2	4	['C00003', 'C00378', 'C00022', 'C00082']	0.40072528689056325	False	0.9003333454469148
mmu00470	D-Amino acid metabolism - Mus musculus (mouse)	6	17	['C00188', 'C00049', 'C00041', 'C00148', 'C00047', 'C00135', 'C00134', 'C00065', 'C00079', 'C00064', 'C01157', 'C03771', 'C00077', 'C00025', 'C00062', 'C00073', 'C00022']	0.5120075639469304	False	0.9003333454469148
mmu00040	Pentose and glucuronate interconversions - Mus musculus (mouse)	3	8	['C00029', 'C00199', 'C00167', 'C00103', 'C00532', 'C00111', 'C00116', 'C00022']	0.5247736729467337	False	0.9003333454469148
mmu00760	Nicotinate and nicotinamide metabolism - Mus musculus (mouse)	3	8	['C00049', 'C00042', 'C00334', 'C00153', 'C00003', 'C00006', 'C00111', 'C00022']	0.5247736729467337	False	0.9003333454469148
mmu00920	Sulfur metabolism - Mus musculus (mouse)	2	5	['C00263', 'C00042', 'C00065', 'C00245', 'C00979']	0.5335115640746584	False	0.9003333454469148
mmu00620	Pyruvate metabolism - Mus musculus (mouse)	2	5	['C00042', 'C00149', 'C00186', 'C00074', 'C00022']	0.5335115640746584	False	0.9003333454469148
mmu00524	Neomycin, kanamycin and gentamicin biosynthesis - Mus musculus (mouse)	2	5	['C00029', 'C00031', 'C00092', 'C00043', 'C00025']	0.5335115640746584	False	0.9003333454469148
mmu00310	Lysine degradation - Mus musculus (mouse)	2	5	['C00042', 'C00047', 'C00408', 'C03793', 'C00956']	0.5335115640746584	False	0.9003333454469148
mmu00500	Starch and sucrose metabolism - Mus musculus (mouse)	2	5	['C00031', 'C00092', 'C00029', 'C00103', 'C01083']	0.5335115640746584	False	0.9003333454469148
mmu00440	Phosphonate and phosphinate metabolism - Mus musculus (mouse)	1	2	['C00074', 'C00022']	0.5518172117255284	False	0.9003333454469148
mmu04020	Calcium signaling pathway - Mus musculus (mouse)	1	2	['C00004', 'C00002']	0.5518172117255284	False	0.9003333454469148
mmu00120	Primary bile acid biosynthesis - Mus musculus (mouse)	1	2	['C05122', 'C00245']	0.5518172117255284	False	0.9003333454469148
mmu00061	Fatty acid biosynthesis - Mus musculus (mouse)	1	2	['C01530', 'C06424']	0.5518172117255284	False	0.9003333454469148
mmu02010	ABC transporters - Mus musculus (mouse)	11	34	['C00188', 'C00047', 'C00135', 'C00294', 'C00114', 'C01157', 'C00077', 'C00025', 'C01083', 'C00475', 'C00212', 'C00051', 'C00031', 'C00148', 'C00093', 'C00881', 'C00430', 'C00299', 'C00123', 'C00062', 'C00719', 'C00041', 'C00134', 'C00065', 'C00407', 'C00315', 'C00255', 'C00245', 'C00116', 'C00049', 'C00079', 'C00378', 'C00064', 'C00387']	0.6073903825852078	False	0.9655949671867406
mmu00010	Glycolysis / Gluconeogenesis - Mus musculus (mouse)	2	6	['C00031', 'C00186', 'C00074', 'C00103', 'C00111', 'C00022']	0.645120719466363	False	0.9753261853094014
mmu04080	Neuroactive ligand-receptor interaction - Mus musculus (mouse)	4	13	['C00049', 'C00780', 'C00696', 'C00015', 'C00008', 'C03758', 'C00334', 'C01996', 'C00245', 'C00002', 'C00025', 'C00212', 'C12270']	0.6750429939921283	False	0.9753261853094014
mmu04150	mTOR signaling pathway - Mus musculus (mouse)	1	3	['C00062', 'C00123', 'C00020']	0.7012114744836327	False	0.9753261853094014
mmu00640	Propanoate metabolism - Mus musculus (mouse)	1	3	['C00111', 'C00186', 'C00042']	0.7012114744836327	False	0.9753261853094014
mmu00051	Fructose and mannose metabolism - Mus musculus (mouse)	1	3	['C00111', 'C00186', 'C00096']	0.7012114744836327	False	0.9753261853094014
mmu00030	Pentose phosphate pathway - Mus musculus (mouse)	2	7	['C00257', 'C00031', 'C00345', 'C00620', 'C00199', 'C05382', 'C00022']	0.7349241554809961	False	0.9753261853094014
mmu04068	FoxO signaling pathway - Mus musculus (mouse)	1	4	['C00025', 'C00020', 'C00031', 'C00008']	0.8013735370146432	False	0.9753261853094014
mmu00770	Pantothenate and CoA biosynthesis - Mus musculus (mouse)	1	4	['C00106', 'C00049', 'C00010', 'C00022']	0.8013735370146432	False	0.9753261853094014
mmu00360	Phenylalanine metabolism - Mus musculus (mouse)	1	4	['C00079', 'C00042', 'C00022', 'C00082']	0.8013735370146432	False	0.9753261853094014
mmu00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Mus musculus (mouse)	1	5	['C00079', 'C00082', 'C00074', 'C00354', 'C00078']	0.8683390302498396	False	0.9753261853094014
mmu00561	Glycerolipid metabolism - Mus musculus (mouse)	1	5	['C00029', 'C00093', 'C00103', 'C00111', 'C00116']	0.8683390302498396	False	0.9753261853094014
mmu00650	Butanoate metabolism - Mus musculus (mouse)	1	5	['C01089', 'C00042', 'C00334', 'C00025', 'C00022']	0.8683390302498396	False	0.9753261853094014
mmu00052	Galactose metabolism - Mus musculus (mouse)	1	5	['C00029', 'C00031', 'C00103', 'C00111', 'C00116']	0.8683390302498396	False	0.9753261853094014
mmu00350	Tyrosine metabolism - Mus musculus (mouse)	1	5	['C03964', 'C00042', 'C03758', 'C00082', 'C00022']	0.8683390302498396	False	0.9753261853094014
mmu00480	Glutathione metabolism - Mus musculus (mouse)	2	10	['C00005', 'C00134', 'C00006', 'C00127', 'C00315', 'C00077', 'C01879', 'C00025', 'C00072', 'C00051']	0.8982567994225171	False	0.9753261853094014
mmu00230	Purine metabolism - Mus musculus (mouse)	4	18	['C00620', 'C00130', 'C00294', 'C00020', 'C00044', 'C00242', 'C01367', 'C00064', 'C00366', 'C00262', 'C00385', 'C00147', 'C00002', 'C00035', 'C00008', 'C00387', 'C00212', 'C00144']	0.9045555957536738	False	0.9753261853094014
mmu00020	Citrate cycle (TCA cycle) - Mus musculus (mouse)	1	6	['C00042', 'C00417', 'C00149', 'C00074', 'C00158', 'C00022']	0.9129826924065235	False	0.9753261853094014
mmu00220	Arginine biosynthesis - Mus musculus (mouse)	1	7	['C00327', 'C00049', 'C03406', 'C00064', 'C00077', 'C00025', 'C00062']	0.9426591152274473	False	0.9753261853094014
mmu00250	Alanine, aspartate and glutamate metabolism - Mus musculus (mouse)	2	12	['C00152', 'C00158', 'C00049', 'C00042', 'C00041', 'C01042', 'C00334', 'C03406', 'C00064', 'C00025', 'C12270', 'C00022']	0.9490048220679231	False	0.9753261853094014
mmu01040	Biosynthesis of unsaturated fatty acids - Mus musculus (mouse)	1	8	['C01595', 'C16513', 'C01530', 'C16525', 'C16527', 'C06429', 'C00219', 'C03242']	0.9623283722133091	False	0.9753261853094014
mmu00340	Histidine metabolism - Mus musculus (mouse)	1	8	['C01262', 'C00049', 'C00135', 'C01152', 'C05828', 'C00025', 'C00386', 'C02835']	0.9623283722133091	False	0.9753261853094014
mmu00630	Glyoxylate and dicarboxylate metabolism - Mus musculus (mouse)	1	8	['C00042', 'C00417', 'C00149', 'C00065', 'C00064', 'C00025', 'C00158', 'C00022']	0.9623283722133091	False	0.9753261853094014
mmu04024	cAMP signaling pathway - Mus musculus (mouse)	1	9	['C01089', 'C00780', 'C00042', 'C00186', 'C03758', 'C00020', 'C00334', 'C01996', 'C00212']	0.9753261853094014	False	0.9753261853094014
