mapid	name	ncommon	ncompounds	compounds	pvalue	reject	padj
mmu00053	Ascorbate and aldarate metabolism - Mus musculus (mouse)	3	6	['C00029', 'C00072', 'C00096', 'C00167', 'C01620', 'C00022']	0.15942728579536658	False	0.7267603679896831
mmu00240	Pyrimidine metabolism - Mus musculus (mouse)	6	16	['C00106', 'C00029', 'C00055', 'C00015', 'C00063', 'C00881', 'C00295', 'C00064', 'C00364', 'C00363', 'C02067', 'C00105', 'C00299', 'C00475', 'C00214', 'C00112']	0.1687122282833193	False	0.7267603679896831
mmu00330	Arginine and proline metabolism - Mus musculus (mouse)	6	17	['C00019', 'C00581', 'C00148', 'C00334', 'C00134', 'C02305', 'C02714', 'C01157', 'C00315', 'C03771', 'C00077', 'C00791', 'C00025', 'C00213', 'C00062', 'C00300', 'C00022']	0.2124062947338921	False	0.7468937043451853
mmu00780	Biotin metabolism - Mus musculus (mouse)	1	1	['C00047']	0.24581005586590574	False	0.7468937043451853
mmu00790	Folate biosynthesis - Mus musculus (mouse)	1	1	['C00044']	0.24581005586590574	False	0.7468937043451853
mmu00515	Mannose type O-glycan biosynthesis - Mus musculus (mouse)	1	1	['C00063']	0.24581005586590574	False	0.7468937043451853
mmu00900	Terpenoid backbone biosynthesis - Mus musculus (mouse)	1	1	['C00022']	0.24581005586590574	False	0.7468937043451853
mmu00730	Thiamine metabolism - Mus musculus (mouse)	2	4	['C00003', 'C00378', 'C00022', 'C00082']	0.2534103639742593	False	0.7468937043451853
mmu00040	Pentose and glucuronate interconversions - Mus musculus (mouse)	3	8	['C00029', 'C00199', 'C00167', 'C00103', 'C00532', 'C00111', 'C00116', 'C00022']	0.3090241291434649	False	0.7715887705756796
mmu00430	Taurine and hypotaurine metabolism - Mus musculus (mouse)	3	8	['C00041', 'C05122', 'C00519', 'C00245', 'C05123', 'C00025', 'C00606', 'C00022']	0.3090241291434649	False	0.7715887705756796
mmu00760	Nicotinate and nicotinamide metabolism - Mus musculus (mouse)	3	8	['C00049', 'C00042', 'C00334', 'C00153', 'C00003', 'C00006', 'C00111', 'C00022']	0.3090241291434649	False	0.7715887705756796
mmu00920	Sulfur metabolism - Mus musculus (mouse)	2	5	['C00263', 'C00042', 'C00065', 'C00245', 'C00979']	0.35823764348156556	False	0.7715887705756796
mmu04066	HIF-1 signaling pathway - Mus musculus (mouse)	2	5	['C00031', 'C00186', 'C00002', 'C00072', 'C00022']	0.35823764348156556	False	0.7715887705756796
mmu00310	Lysine degradation - Mus musculus (mouse)	2	5	['C00042', 'C00047', 'C00408', 'C03793', 'C00956']	0.35823764348156556	False	0.7715887705756796
mmu00524	Neomycin, kanamycin and gentamicin biosynthesis - Mus musculus (mouse)	2	5	['C00029', 'C00031', 'C00092', 'C00043', 'C00025']	0.35823764348156556	False	0.7715887705756796
mmu00970	Aminoacyl-tRNA biosynthesis - Mus musculus (mouse)	5	17	['C00152', 'C00188', 'C00049', 'C00041', 'C00148', 'C00047', 'C00135', 'C00065', 'C00079', 'C00082', 'C00062', 'C00407', 'C00064', 'C00025', 'C00123', 'C00073', 'C00078']	0.4092163205411774	False	0.7808188943851465
mmu00470	D-Amino acid metabolism - Mus musculus (mouse)	5	17	['C00188', 'C00049', 'C00041', 'C00148', 'C00047', 'C00135', 'C00134', 'C00065', 'C00079', 'C00064', 'C01157', 'C03771', 'C00077', 'C00025', 'C00062', 'C00073', 'C00022']	0.4092163205411774	False	0.7808188943851465
mmu04020	Calcium signaling pathway - Mus musculus (mouse)	1	2	['C00004', 'C00002']	0.432239030820349	False	0.7808188943851465
mmu00600	Sphingolipid metabolism - Mus musculus (mouse)	1	2	['C00346', 'C00065']	0.432239030820349	False	0.7808188943851465
mmu00440	Phosphonate and phosphinate metabolism - Mus musculus (mouse)	1	2	['C00074', 'C00022']	0.432239030820349	False	0.7808188943851465
mmu00030	Pentose phosphate pathway - Mus musculus (mouse)	2	7	['C00257', 'C00031', 'C00345', 'C00620', 'C00199', 'C05382', 'C00022']	0.5479693778978227	False	0.8517396782097847
mmu04071	Sphingolipid signaling pathway - Mus musculus (mouse)	1	3	['C00346', 'C00065', 'C00212']	0.5733773508423409	False	0.8517396782097847
mmu00280	Valine, leucine and isoleucine degradation - Mus musculus (mouse)	1	3	['C00407', 'C00123', 'C00233']	0.5733773508423409	False	0.8517396782097847
mmu00630	Glyoxylate and dicarboxylate metabolism - Mus musculus (mouse)	2	8	['C00042', 'C00417', 'C00149', 'C00065', 'C00064', 'C00025', 'C00158', 'C00022']	0.6276177941491836	False	0.8517396782097847
mmu04080	Neuroactive ligand-receptor interaction - Mus musculus (mouse)	3	13	['C00049', 'C00780', 'C00696', 'C00015', 'C00008', 'C03758', 'C00334', 'C01996', 'C00245', 'C00002', 'C00025', 'C00212', 'C12270']	0.6631417335308947	False	0.8517396782097847
mmu00380	Tryptophan metabolism - Mus musculus (mouse)	1	4	['C05635', 'C00780', 'C00328', 'C00078']	0.6800330131317155	False	0.8517396782097847
mmu00740	Riboflavin metabolism - Mus musculus (mouse)	1	4	['C00199', 'C00016', 'C00255', 'C00044']	0.6800330131317155	False	0.8517396782097847
mmu00770	Pantothenate and CoA biosynthesis - Mus musculus (mouse)	1	4	['C00106', 'C00049', 'C00010', 'C00022']	0.6800330131317155	False	0.8517396782097847
mmu00360	Phenylalanine metabolism - Mus musculus (mouse)	1	4	['C00079', 'C00042', 'C00022', 'C00082']	0.6800330131317155	False	0.8517396782097847
mmu04068	FoxO signaling pathway - Mus musculus (mouse)	1	4	['C00025', 'C00020', 'C00031', 'C00008']	0.6800330131317155	False	0.8517396782097847
mmu00230	Purine metabolism - Mus musculus (mouse)	4	18	['C00620', 'C00130', 'C00294', 'C00020', 'C00044', 'C00242', 'C01367', 'C00064', 'C00366', 'C00262', 'C00385', 'C00147', 'C00002', 'C00035', 'C00008', 'C00387', 'C00212', 'C00144']	0.6920656499586544	False	0.8517396782097847
mmu00480	Glutathione metabolism - Mus musculus (mouse)	2	10	['C00005', 'C00134', 'C00006', 'C00127', 'C00315', 'C00077', 'C01879', 'C00025', 'C00072', 'C00051']	0.7544540514072395	False	0.8517396782097847
mmu00620	Pyruvate metabolism - Mus musculus (mouse)	1	5	['C00042', 'C00149', 'C00186', 'C00074', 'C00022']	0.7604818555444507	False	0.8517396782097847
mmu00561	Glycerolipid metabolism - Mus musculus (mouse)	1	5	['C00029', 'C00093', 'C00103', 'C00111', 'C00116']	0.7604818555444507	False	0.8517396782097847
mmu00052	Galactose metabolism - Mus musculus (mouse)	1	5	['C00029', 'C00031', 'C00103', 'C00111', 'C00116']	0.7604818555444507	False	0.8517396782097847
mmu00500	Starch and sucrose metabolism - Mus musculus (mouse)	1	5	['C00031', 'C00092', 'C00029', 'C00103', 'C01083']	0.7604818555444507	False	0.8517396782097847
mmu00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Mus musculus (mouse)	1	5	['C00079', 'C00082', 'C00074', 'C00354', 'C00078']	0.7604818555444507	False	0.8517396782097847
mmu00650	Butanoate metabolism - Mus musculus (mouse)	1	5	['C01089', 'C00042', 'C00334', 'C00025', 'C00022']	0.7604818555444507	False	0.8517396782097847
mmu00350	Tyrosine metabolism - Mus musculus (mouse)	1	5	['C03964', 'C00042', 'C03758', 'C00082', 'C00022']	0.7604818555444507	False	0.8517396782097847
mmu00010	Glycolysis / Gluconeogenesis - Mus musculus (mouse)	1	6	['C00031', 'C00186', 'C00074', 'C00103', 'C00111', 'C00022']	0.8210496621884512	False	0.8842073285106398
mmu00020	Citrate cycle (TCA cycle) - Mus musculus (mouse)	1	6	['C00042', 'C00417', 'C00149', 'C00074', 'C00158', 'C00022']	0.8210496621884512	False	0.8842073285106398
mmu00250	Alanine, aspartate and glutamate metabolism - Mus musculus (mouse)	2	12	['C00152', 'C00158', 'C00049', 'C00042', 'C00041', 'C01042', 'C00334', 'C03406', 'C00064', 'C00025', 'C12270', 'C00022']	0.8430907635045888	False	0.8908128821935278
mmu02010	ABC transporters - Mus musculus (mouse)	6	34	['C00188', 'C00047', 'C00135', 'C00294', 'C00114', 'C01157', 'C00077', 'C00025', 'C01083', 'C00475', 'C00212', 'C00051', 'C00031', 'C00148', 'C00093', 'C00881', 'C00430', 'C00299', 'C00123', 'C00062', 'C00719', 'C00041', 'C00134', 'C00065', 'C00407', 'C00315', 'C00255', 'C00245', 'C00116', 'C00049', 'C00079', 'C00378', 'C00064', 'C00387']	0.9001605451988097	False	0.9170744071387067
mmu00340	Histidine metabolism - Mus musculus (mouse)	1	8	['C01262', 'C00049', 'C00135', 'C01152', 'C05828', 'C00025', 'C00386', 'C02835']	0.9006980784398012	False	0.9170744071387067
mmu00564	Glycerophospholipid metabolism - Mus musculus (mouse)	1	9	['C00307', 'C00093', 'C00570', 'C00065', 'C00114', 'C01996', 'C00111', 'C00346', 'C00670']	0.9262494500694741	False	0.9262494500694741
