ID	Name	(P2, KO) / (E14_5, KO)	(P2, KO) / (E14_5, KO).1
B163_HILIC	Oleamide	-0.990000000000000	0.006900442379199430000000000000
A101_HILIC	Cytidine 5'-diphosphocholine (CDP-choline)	-1.450000000000000	0.000013178023113398000000000000
B177_HILIC	Docosapentaenoic acid	1.000000000000000	0.013570561044449500000000000000
A100_HILIC	Cytidine 5'-triphosphate (5'-CTP)	-4.270000000000000	0.000000201624410281712000000000
A040_HILIC	Guanine	-3.870000000000000	0.000014960674742518600000000000
A095_HILIC	Thymidine 5'-diphosphate (5'-TDP)	-4.050000000000000	0.000000213740648485894000000000
B183_HILIC	Uridine 5'-diphosphate (UDP)	-2.960000000000000	0.000000056090129201929600000000
A042_HILIC	Orotic acid	-1.380000000000000	0.000021352762698571800000000000
A106_HILIC	UDP-N-acetylglucosamine	-0.560000000000000	0.005136241863972810000000000000
A105_HILIC	Uridine 5'-diphosphoglucose	-0.580000000000000	0.006002397174442020000000000000
A049_HILIC	Uric Acid	-2.370000000000000	0.000066994231622838100000000000
A056_HILIC	Ascorbic acid	0.830000000000000	0.001757664772420740000000000000
A083_HILIC	Retinoic acid	-4.170000000000000	0.003263718891974300000000000000
B153_HILIC	Acetylarginine	-1.840000000000000	0.000000237816171552033000000000
C233_HILIC	Homo-L-arginine	-2.160000000000000	0.000009560721948161350000000000
C207_HILIC	g-Butyrobetaine	-1.270000000000000	0.000014866087374882800000000000
C256_HILIC	N-(2-Pyrrolidinylcarbonyl)glutamine	0.890000000000000	0.008272352219864440000000000000
C217_HILIC	N-(4-Hydroxybutanoyl)glycine	-0.920000000000000	0.010336645464235000000000000000
C278_HILIC	N-Tridecanoylglycine	-1.730000000000000	0.032189292843371400000000000000
C257_HILIC	N-Undecanoylglycine	-1.530000000000000	0.046840342911198400000000000000
A033_HILIC	6-Oxo-pipecolinic acid	-1.540000000000000	0.016485816546958000000000000000
B130_HILIC	DL-Stachydrine	-4.710000000000000	0.000005237562680213090000000000
C200_HILIC	Pentahomoserine	-2.000000000000000	0.000409127189217082000000000000
C250_HILIC	N-(tert-Butoxycarbonyl)-L-leucine	-3.030000000000000	0.000000022754293965698800000000
B150_HILIC	3-Indoxyl sulphate	-3.080000000000000	0.000001499744262124040000000000
C305_HILIC	N-Stearoyltyrosine	-1.170000000000000	0.043204928527200300000000000000
B141_HILIC	N-Acetylornithine	-2.940000000000000	0.000007549373149101350000000000
B175_HILIC	4-Dodecylbenzenesulfonic acid	-1.860000000000000	0.001318028071779870000000000000
C227_HILIC	3,3'-Thiobispropanoic acid	-1.020000000000000	0.000826983407236967000000000000
C208_HILIC	alpha-Ketoglutaric acid	-2.820000000000000	0.000002212374810503410000000000
C286_HILIC	ophthalmic acid	-2.370000000000000	0.000142070188504884000000000000
A112_HILIC	PC	-0.790000000000000	0.038656239761781300000000000000
C261_HILIC	Lysylvaline	0.890000000000000	0.025225527564777600000000000000
C223_HILIC	glyceraldehyde 3-phosphate	-4.010000000000000	0.000000103995885334967000000000
C292_HILIC	glycidyl oleate	-1.120000000000000	0.002335017687735620000000000000
C236_HILIC	4-Hydroxy-2-oxoheptanedioic acid	0.790000000000000	0.016172585063339100000000000000
B149_HILIC	Acetyl-L-carnitine	-1.740000000000000	0.000000514198333970918000000000
C264_HILIC	(R)-3-hydroxybutyrylcarnitine	-1.450000000000000	0.001028362814986900000000000000
C260_HILIC	2-methylbutyrylcarnitine	-1.980000000000000	0.018902177408362100000000000000
C293_HILIC	cis-5-Tetradecenoylcarnitine	-2.750000000000000	0.000004984291631741020000000000
c375_HILIC	Dodecanoylcarnitine	-1.080000000000000	0.004333116706861990000000000000
c363_HILIC	L-Hexanoylcarnitine	-3.240000000000000	0.000000106738625879288000000000
c378_HILIC	trans-2-Tetradecenoylcarnitine	-2.730000000000000	0.000002776663739056370000000000
B179_HILIC	Erucamide	-2.350000000000000	0.001429596386741760000000000000
C291_HILIC	(2E,4Z)-N-Isobutyl-2,4-octadecadienamide	-2.020000000000000	0.008069167930842520000000000000
C334_HILIC	1-[(9Z)-octadec-9-enoyl]-2-hexadecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol)	-1.930000000000000	0.009713623451410340000000000000
C344_HILIC	1-hexadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine	0.590000000000000	0.005477438592717820000000000000
C317_HILIC	1-oleoyl-sn-glycero-3-phosphocholine	0.510000000000000	0.021060420294751900000000000000
C336_HILIC	1-palmitoyl-2-oleoyl-sn-glycero-3-phosphocholine	-1.370000000000000	0.006559180677899110000000000000
C332_HILIC	1-tetradecanoyl-2-[(9Z)-octadecenoyl]-sn-glycero-3-phosphocholine	-0.760000000000000	0.040674696862638100000000000000
C338_HILIC	PS(18:0/16:1(9Z))	-3.530000000000000	0.000001178997831351870000000000
B188_HILIC	Palmitoyl sphingomyelin	-2.710000000000000	0.000419972291494925000000000000
B139_HILIC	1-Methylguanine	0.660000000000000	0.018849727368725000000000000000
B168_HILIC	N2-Methylguanosine	-0.940000000000000	0.003424630687685210000000000000
B165_HILIC	Orotidine	-0.610000000000000	0.002375348889939550000000000000
C299_HILIC	uridine 5′-diphosphate	-0.490000000000000	0.043571293206480400000000000000
a076_RP	NG-Methyl-L-arginine	-2.860000000000000	0.000000092565462875372100000000
a074_RP	Putrescine	0.650000000000000	0.015326994527437200000000000000
A012_RP	Threonine	-2.120000000000000	0.000000044064145388045300000000
A022_RP	L-(-)-Malic acid	-1.480000000000000	0.000026567868005917800000000000
A059_RP	5-Deoxy-5'-(methylthio) adenosine (MTA)	-1.210000000000000	0.001803716458202780000000000000
C153_RP	Succinyladenosine	0.970000000000000	0.000356373403131221000000000000
C139_RP	5-(Phosphonooxy)-L-lysine	-1.010000000000000	0.000005468893297309130000000000
C117_RP	Stachydrine	-5.150000000000000	0.000000834022960763403000000000
C125_RP	Guanidinoethyl Sulfonate	-2.080000000000000	0.001367426441466040000000000000
B088_RP	Isophthalic acid	-1.300000000000000	0.004440085116579770000000000000
C154_RP	(2E)-hexadecenoylcarnitine	-1.160000000000000	0.002619537867382750000000000000
c204_RP	3, 5-Tetradecadiencarnitine	-4.260000000000000	0.000010526033848472400000000000
c207_RP	9,12-Hexadecadienoylcarnitine	-2.010000000000000	0.042644797667464600000000000000
C136_RP	butyrylcarnitine	-2.320000000000000	0.006838903019589030000000000000
c201_RP	decanoylcarnitine	-3.720000000000000	0.000000232101371899773000000000
C150_RP	DL-LAUROYLCARNITINE	-1.120000000000000	0.005321910196107800000000000000
B098_RP	Hexanoylcarnitine	-3.230000000000000	0.000000193457126374757000000000
C143_RP	Isovalerylcarnitine	-1.700000000000000	0.022183640839773300000000000000
c197_RP	Octanoylcarnitine	-4.630000000000000	0.000000483960482482766000000000
C158_RP	O-oleoylcarnitine	-1.370000000000000	0.003001591421317330000000000000
A068_RP	1-Oleoyl-2-hydroxy-sn-glycero-3-PE	0.640000000000000	0.021316816691668100000000000000
